id,Name,fossil_bio,ipcc_code_2006_for_standard_report_name,Total
39928,Iraq,fossil,Wastewater Treatment and Discharge,148.5254213
26452,Estonia,fossil,Wastewater Treatment and Discharge,13.51691826
37431,Hungary,fossil,Wastewater Treatment and Discharge,43.23864876
29960,United Kingdom,fossil,Wastewater Treatment and Discharge,124.2537721
47435,Libyan Arab Jamahiriya,fossil,Wastewater Treatment and Discharge,33.20869415
45634,"Korea, Republic of",fossil,Wastewater Treatment and Discharge,621.7765552
36937,Haiti,fossil,Wastewater Treatment and Discharge,57.45684647
45994,Kuwait,fossil,Wastewater Treatment and Discharge,36.82762063
40282,Iceland,fossil,Wastewater Treatment and Discharge,0.567437232
29443,Gabon,fossil,Wastewater Treatment and Discharge,10.56585235
29148,Faroe Islands,fossil,Wastewater Treatment and Discharge,0.051458976
47839,Saint Lucia,fossil,Wastewater Treatment and Discharge,0.926221836
35439,Guyana,fossil,Wastewater Treatment and Discharge,4.610890716
28847,France,fossil,Wastewater Treatment and Discharge,198.4065124
27930,Fiji,fossil,Wastewater Treatment and Discharge,2.937087264
49208,Lithuania,fossil,Wastewater Treatment and Discharge,17.12414358
40675,Israel,fossil,Wastewater Treatment and Discharge,62.76777352
35069,French Guiana,fossil,Wastewater Treatment and Discharge,1.640679636
46323,Lao People's Democratic Republic,fossil,Wastewater Treatment and Discharge,34.23228038
28333,Falkland Islands (Malvinas),fossil,Wastewater Treatment and Discharge,0.013713336
46649,Lebanon,fossil,Wastewater Treatment and Discharge,24.87304739
41663,Jamaica,fossil,Wastewater Treatment and Discharge,15.01884684
25885,Spain,fossil,Wastewater Treatment and Discharge,136.234438
37981,Indonesia,fossil,Wastewater Treatment and Discharge,1939.027474
34635,Guatemala,fossil,Wastewater Treatment and Discharge,79.98259343
34276,Greenland,fossil,Wastewater Treatment and Discharge,0.349869588
42609,Japan,fossil,Wastewater Treatment and Discharge,195.5907424
42610,Japan,fossil,Water-borne Navigation,0.92414538
25886,Spain,fossil,Water-borne Navigation,0.1297842
39105,Ireland,fossil,Water-borne Navigation,0.020612184
36568,Croatia,fossil,Water-borne Navigation,0.01225776
32703,Guinea-Bissau,fossil,Water-borne Navigation,4.41035E-05
38585,India,fossil,Water-borne Navigation,0.205485408
43581,Kenya,fossil,Water-borne Navigation,0.000562794
33591,Greece,fossil,Water-borne Navigation,0.156585792
34032,Grenada,fossil,Water-borne Navigation,0.000361121
48714,Lesotho,fossil,Water-borne Navigation,7.28554E-05
27938,Fiji,fossil,Water-borne Navigation,0.00400422
34278,Greenland,fossil,Water-borne Navigation,0.002968356
41220,Italy,fossil,Water-borne Navigation,0.273162396
30847,Ghana,fossil,Water-borne Navigation,0.029400708
43110,Kazakhstan,fossil,Water-borne Navigation,0.002690352
25370,Western Sahara,fossil,Water-borne Navigation,1.24121E-05
37417,Hungary,fossil,Water-borne Navigation,0.0017892
40277,Iceland,fossil,Water-borne Navigation,0.002385612
48283,Sri Lanka,fossil,Water-borne Navigation,0.013027356
45630,"Korea, Republic of",fossil,Water-borne Navigation,0.064184412
45127,Saint Kitts and Nevis,fossil,Water-borne Navigation,0.000314584
29971,United Kingdom,fossil,Water-borne Navigation,0.248698812
27421,Finland,fossil,Water-borne Navigation,0.03799458
24793,Egypt,fossil,Water-borne Navigation,0.07463646
31394,Guinea,fossil,Water-borne Navigation,0.000310192
26441,Estonia,fossil,Water-borne Navigation,0.0017892
35070,French Guiana,fossil,Water-borne Navigation,0.000175246
44745,Kiribati,fossil,Water-borne Navigation,0.000161978
37974,Indonesia,fossil,Water-borne Navigation,0.750517632
31837,Guadeloupe,fossil,Water-borne Navigation,0.00046283
44337,Cambodia,fossil,Water-borne Navigation,0.010875816
28860,France,fossil,Water-borne Navigation,0.133952268
47054,Liberia,fossil,Water-borne Navigation,0.00013748
47838,Saint Lucia,fossil,Water-borne Navigation,0.000561818
32261,Gambia,fossil,Water-borne Navigation,6.20986E-05
27411,Finland,bio,Water-borne Navigation,0.000169842
28338,Falkland Islands (Malvinas),fossil,Water-borne Navigation,5.35157E-05
30423,Georgia,fossil,Water-borne Navigation,0.000298205
49222,Lithuania,fossil,Water-borne Navigation,0.001491
74153,Sao Tome and Principe,fossil,Water-borne Navigation,1.72655E-05
80453,Tonga,fossil,Water-borne Navigation,0.000351066
86464,Virgin Islands_British,fossil,Water-borne Navigation,0.000221467
87749,Samoa,fossil,Water-borne Navigation,0.00085698
76976,Seychelles,fossil,Water-borne Navigation,0.000121414
86852,Viet Nam,fossil,Water-borne Navigation,0.019749732
84691,United States,fossil,Water-borne Navigation,2.379321072
76069,Sweden,fossil,Water-borne Navigation,0.040327416
81696,Turkey,fossil,Water-borne Navigation,0.08106
88550,South Africa,fossil,Water-borne Navigation,0.00060872
83635,Ukraine,fossil,Water-borne Navigation,0.013979004
77715,Turks and Caicos Islands,fossil,Water-borne Navigation,0.000247174
84664,United States,bio,Water-borne Navigation,0.00985632
84107,Uruguay,fossil,Water-borne Navigation,0.005073324
78949,Thailand,fossil,Water-borne Navigation,0.04415124
78123,Chad,fossil,Water-borne Navigation,0.000122015
80018,Timor-Leste,fossil,Water-borne Navigation,0.001342956
87307,Vanuatu,fossil,Water-borne Navigation,0.000414011
76575,Swaziland,fossil,Water-borne Navigation,9.15622E-05
82241,Taiwan_Province of China,fossil,Water-borne Navigation,0.037458192
85615,Saint Vincent and the Grenadines,fossil,Water-borne Navigation,0.000292606
83098,Uganda,fossil,Water-borne Navigation,0.000536406
56447,Mauritius,fossil,Water-borne Navigation,0.002088096
68355,Romania,fossil,Water-borne Navigation,0.012772896
56894,Malawi,fossil,Water-borne Navigation,9.80167E-05
57362,Malaysia,fossil,Water-borne Navigation,0.050837496
60522,Norway,bio,Water-borne Navigation,0.0002412
72135,Solomon Islands,fossil,Water-borne Navigation,0.000867336
58206,New Caledonia,fossil,Water-borne Navigation,0.007321824
67807,Reunion,fossil,Water-borne Navigation,0.000415926
53863,Malta,fossil,Water-borne Navigation,0.003612
57780,Namibia,fossil,Water-borne Navigation,0.007605924
70809,Int. Shipping,fossil,Water-borne Navigation,60.20989334
60538,Norway,fossil,Water-borne Navigation,0.290626512
51296,"Moldova, Republic of",fossil,Water-borne Navigation,0.00029785
50541,Macao,fossil,Water-borne Navigation,0.00671634
63075,Peru,fossil,Water-borne Navigation,0.009849
63573,Philippines,bio,Water-borne Navigation,0.00118269
50111,Latvia,fossil,Water-borne Navigation,0.000894614
54303,Myanmar,fossil,Water-borne Navigation,0.026606304
64941,Poland,fossil,Water-borne Navigation,0.0005964
72585,Sierra Leone,fossil,Water-borne Navigation,0.000109701
63576,Philippines,fossil,Water-borne Navigation,0.296679468
61405,New Zealand,fossil,Water-borne Navigation,0.040257
71101,Senegal,fossil,Water-borne Navigation,0.012857604
66169,Portugal,bio,Water-borne Navigation,0.000333
52583,Mexico,fossil,Water-borne Navigation,0.230386812
70638,Sudan,fossil,Water-borne Navigation,0.0009093
63938,Palau,fossil,Water-borne Navigation,0.004155636
53501,Mali,fossil,Water-borne Navigation,0.00038712
59438,Nicaragua,fossil,Water-borne Navigation,0.01855224
55179,Mozambique,fossil,Water-borne Navigation,0.003940296
71492,Singapore,fossil,Water-borne Navigation,0.020610804
52133,Maldives,fossil,Water-borne Navigation,0.004136112
66175,Portugal,fossil,Water-borne Navigation,0.0279972
51732,Madagascar,fossil,Water-borne Navigation,0.00031721
53853,Malta,bio,Water-borne Navigation,0.00000108
73764,Saint Pierre and Miquelon,fossil,Water-borne Navigation,0.000117324
69397,Rwanda,fossil,Water-borne Navigation,0.000117879
64367,Papua New Guinea,fossil,Water-borne Navigation,0.013481652
56068,Martinique,fossil,Water-borne Navigation,0.000503371
55638,Mauritania,fossil,Water-borne Navigation,0.000290611
73380,Somalia,fossil,Water-borne Navigation,9.73106E-05
59006,Nigeria,fossil,Water-borne Navigation,0.013942596
67054,French Polynesia,fossil,Water-borne Navigation,0.00261738
70191,Serbia and Montenegro,fossil,Water-borne Navigation,0.003276144
68928,Russian Federation,fossil,Water-borne Navigation,0.169227804
59983,Netherlands,fossil,Water-borne Navigation,0.0981078
10004,Belize,fossil,Water-borne Navigation,0.000757672
18435,Comoros,fossil,Water-borne Navigation,2.08573E-05
9516,Belarus,fossil,Water-borne Navigation,0.000297502
18845,Cape Verde,fossil,Water-borne Navigation,9.71869E-05
13886,Canada,fossil,Water-borne Navigation,0.400692612
12551,Bhutan,fossil,Water-borne Navigation,0.001366092
8652,Bahamas,fossil,Water-borne Navigation,0.00345624
14433,Switzerland,bio,Water-borne Navigation,0.00001161
19283,Costa Rica,fossil,Water-borne Navigation,0.000606199
22506,Dominica,fossil,Water-borne Navigation,0.000219594
4604,Austria,fossil,Water-borne Navigation,0.001185785
10332,Bermuda,fossil,Water-borne Navigation,0.000711029
1736,Albania,fossil,Water-borne Navigation,0.009920412
6095,Belgium,fossil,Water-borne Navigation,0.041109192
17085,Congo,fossil,Water-borne Navigation,0.002822412
5120,Azerbaijan,fossil,Water-borne Navigation,0.007714932
16734,Congo_the Democratic Republic of the,fossil,Water-borne Navigation,0.040918512
