id,fossil_bio,ipcc_code_2006_for_standard_report_name,Year,Total
79362,fossil,"Road Transportation no resuspension",2020,0.172920773
83762,bio,"Road Transportation no resuspension",2020,0.056500615000000004
87851,fossil,"Road Transportation no resuspension",2020,0.013068659000000002
80931,fossil,"Road Transportation no resuspension",2020,0.391345888
87411,fossil,"Road Transportation no resuspension",2020,0.008005083
85286,fossil,"Road Transportation no resuspension",2020,3.9715784610000004
78556,fossil,"Road Transportation no resuspension",2020,0.258392442
82766,fossil,"Road Transportation no resuspension",2020,0.9591424770000001
86962,bio,"Road Transportation no resuspension",2020,0.037435645999999996
82355,fossil,"Road Transportation no resuspension",2020,4.6857014679999995
88661,fossil,"Road Transportation no resuspension",2020,7.183619162
84196,bio,"Road Transportation no resuspension",2020,0.020314101000000005
82347,bio,"Road Transportation no resuspension",2020,0.00001550052
80111,fossil,"Road Transportation no resuspension",2020,0.043533317
79060,bio,"Road Transportation no resuspension",2020,0.467998918
78229,fossil,"Road Transportation no resuspension",2020,0.17482760700000002
89102,fossil,"Road Transportation no resuspension",2020,0.410553581
84212,fossil,"Road Transportation no resuspension",2020,0.544594863
84819,bio,"Road Transportation no resuspension",2020,10.309843875
89551,fossil,"Road Transportation no resuspension",2020,0.460267762
77791,fossil,"Road Transportation no resuspension",2020,0.012162316
77423,fossil,"Road Transportation no resuspension",2020,0.485935665
88170,fossil,"Road Transportation no resuspension",2020,0.37889204099999996
81299,fossil,"Road Transportation no resuspension",2020,1.2212932
81813,fossil,"Road Transportation no resuspension",2020,10.147625107
76674,fossil,"Road Transportation no resuspension",2020,0.08480099999999999
84845,fossil,"Road Transportation no resuspension",2020,101.341121877
89543,bio,"Road Transportation no resuspension",2020,0.055138627999999995
79063,fossil,"Road Transportation no resuspension",2020,10.66429742
76213,fossil,"Road Transportation no resuspension",2020,0.627152438
86542,fossil,"Road Transportation no resuspension",2020,0.008880972
81811,bio,"Road Transportation no resuspension",2020,0.020559221000000003
83206,fossil,"Road Transportation no resuspension",2020,0.546895036
83779,fossil,"Road Transportation no resuspension",2020,3.3798614469999997
80542,fossil,"Road Transportation no resuspension",2020,0.006135748000000001
86170,fossil,"Road Transportation no resuspension",2020,4.842146509
86981,fossil,"Road Transportation no resuspension",2020,5.9139781540000005
85710,fossil,"Road Transportation no resuspension",2020,0.011344379
18950,fossil,"Road Transportation no resuspension",2020,0.097862932
10788,bio,"Road Transportation no resuspension",2020,0.005405679999999999
342,fossil,"Road Transportation no resuspension",2020,0.062542898
23117,bio,"Road Transportation no resuspension",2020,0.023791255
5221,fossil,"Road Transportation no resuspension",2020,1.078439409
14002,bio,"Road Transportation no resuspension",2020,0.8745983840000001
14570,fossil,"Road Transportation no resuspension",2020,0.7443916080000001
2373,fossil,"Road Transportation no resuspension",2020,3.6935187900000006
815,fossil,"Road Transportation no resuspension",2020,0.39608051
24438,bio,"Road Transportation no resuspension",2020,0.0064644590000000005
7997,fossil,"Road Transportation no resuspension",2020,1.5668328740000002
12174,fossil,"Road Transportation no resuspension",2020,0.32092063800000004
5658,fossil,"Road Transportation no resuspension",2020,0.066706847
18070,bio,"Road Transportation no resuspension",2020,0.19232551199999998
8316,fossil,"Road Transportation no resuspension",2020,0.40173685100000006
14563,bio,"Road Transportation no resuspension",2020,0.022558617000000003
22604,fossil,"Road Transportation no resuspension",2020,0.009268678
21731,bio,"Road Transportation no resuspension",2020,1.5268168409999998
24446,fossil,"Road Transportation no resuspension",2020,2.32243932
24018,fossil,"Road Transportation no resuspension",2020,8.201176317999998
10391,fossil,"Road Transportation no resuspension",2020,0.040142294999999995
2061,fossil,"Road Transportation no resuspension",2020,0.110711685
7003,fossil,"Road Transportation no resuspension",2020,0.464271382
1830,fossil,"Road Transportation no resuspension",2020,0.154907015
16472,fossil,"Road Transportation no resuspension",2020,0.666766989
2882,bio,"Road Transportation no resuspension",2020,0.263480292
7444,fossil,"Road Transportation no resuspension",2020,5.264053850999999
18079,fossil,"Road Transportation no resuspension",2020,4.422938276
19371,fossil,"Road Transportation no resuspension",2020,0.814380213
2886,fossil,"Road Transportation no resuspension",2020,7.624334031999999
9641,fossil,"Road Transportation no resuspension",2020,1.4952546399999997
11366,bio,"Road Transportation no resuspension",2020,6.190108074
13017,fossil,"Road Transportation no resuspension",2020,0.595136508
1825,bio,"Road Transportation no resuspension",2020,0.015533570999999998
24905,fossil,"Road Transportation no resuspension",2020,14.504389366999998
1416,fossil,"Road Transportation no resuspension",2020,0.003640056
17522,fossil,"Road Transportation no resuspension",2020,0.003969604
16825,fossil,"Road Transportation no resuspension",2020,0.433520373
25193,fossil,"Road Transportation no resuspension",2020,0.032017881
6581,fossil,"Road Transportation no resuspension",2020,1.6139646239999998
10796,fossil,"Road Transportation no resuspension",2020,1.9492360059999998
25420,fossil,"Road Transportation no resuspension",2020,0.026439936000000004
10108,fossil,"Road Transportation no resuspension",2020,0.030440581
18530,fossil,"Road Transportation no resuspension",2020,0.029680337
21742,fossil,"Road Transportation no resuspension",2020,7.402240862999999
16064,fossil,"Road Transportation no resuspension",2020,0.918103389
3214,fossil,"Road Transportation no resuspension",2020,0.698114467
19836,fossil,"Road Transportation no resuspension",2020,0.229969798
3556,fossil,"Road Transportation no resuspension",2020,0.038119939000000005
4120,bio,"Road Transportation no resuspension",2020,0.032246088000000006
14008,fossil,"Road Transportation no resuspension",2020,17.699574679999998
9629,bio,"Road Transportation no resuspension",2020,0.0006092994
15654,fossil,"Road Transportation no resuspension",2020,183.12510026
23575,fossil,"Road Transportation no resuspension",2020,0.844137656
20137,fossil,"Road Transportation no resuspension",2020,0.04224065200000001
13445,fossil,"Road Transportation no resuspension",2020,0.02722343
4142,fossil,"Road Transportation no resuspension",2020,6.004872566
9150,fossil,"Road Transportation no resuspension",2020,0.38916950400000005
1223,fossil,"Road Transportation no resuspension",2020,1.2500017939999999
11379,fossil,"Road Transportation no resuspension",2020,17.006251499999998
20513,bio,"Road Transportation no resuspension",2020,0.001322751
20514,fossil,"Road Transportation no resuspension",2020,0.11832463499999998
4729,bio,"Road Transportation no resuspension",2020,0.047921903
4734,fossil,"Road Transportation no resuspension",2020,0.7548911650000001
6222,bio,"Road Transportation no resuspension",2020,0.074641336
7985,bio,"Road Transportation no resuspension",2020,0.022186275
23128,fossil,"Road Transportation no resuspension",2020,0.40704379999999996
6232,fossil,"Road Transportation no resuspension",2020,0.947272168
15629,bio,"Road Transportation no resuspension",2020,0.623369725
22175,fossil,"Road Transportation no resuspension",2020,0.056989825
17185,fossil,"Road Transportation no resuspension",2020,0.235078846
21097,bio,"Road Transportation no resuspension",2020,0.03720581199999999
11846,fossil,"Road Transportation no resuspension",2020,0.08316823300000001
21103,fossil,"Road Transportation no resuspension",2020,1.124421585
15066,fossil,"Road Transportation no resuspension",2020,1.8498287639999997
8748,fossil,"Road Transportation no resuspension",2020,0.198487749
12658,fossil,"Road Transportation no resuspension",2020,0.07166590399999999
57875,fossil,"Road Transportation no resuspension",2020,0.44982669000000003
60098,bio,"Road Transportation no resuspension",2020,0.074501409
71798,fossil,"Road Transportation no resuspension",2020,0.002331423
51391,fossil,"Road Transportation no resuspension",2020,0.25865087400000003
51003,fossil,"Road Transportation no resuspension",2020,2.234057722
59534,fossil,"Road Transportation no resuspension",2020,0.26376689000000003
50647,fossil,"Road Transportation no resuspension",2020,0.11333826000000001
66306,bio,"Road Transportation no resuspension",2020,0.027164918
72251,fossil,"Road Transportation no resuspension",2020,0.011661964
62701,fossil,"Road Transportation no resuspension",2020,0.7129978299999998
72690,fossil,"Road Transportation no resuspension",2020,0.089601083
59125,fossil,"Road Transportation no resuspension",2020,18.243410273
53944,bio,"Road Transportation no resuspension",2020,0.0013258945
66314,fossil,"Road Transportation no resuspension",2020,0.6803471069999999
64005,fossil,"Road Transportation no resuspension",2020,0.044038351
73056,fossil,"Road Transportation no resuspension",2020,0.543729747
62312,fossil,"Road Transportation no resuspension",2020,17.423818066
73490,fossil,"Road Transportation no resuspension",2020,0.07866868999999999
63188,fossil,"Road Transportation no resuspension",2020,3.095286443
73836,fossil,"Road Transportation no resuspension",2020,0.002023566
64475,fossil,"Road Transportation no resuspension",2020,0.47114406899999994
61862,fossil,"Road Transportation no resuspension",2020,1.2531732420000001
74239,fossil,"Road Transportation no resuspension",2020,0.0162287
66725,bio,"Road Transportation no resuspension",2020,0.056153894999999995
61526,fossil,"Road Transportation no resuspension",2020,2.5640223449999997
58653,fossil,"Road Transportation no resuspension",2020,0.30327266699999994
65062,bio,"Road Transportation no resuspension",2020,0.118666702
61509,bio,"Road Transportation no resuspension",2020,0.003529137
63696,bio,"Road Transportation no resuspension",2020,0.126055572
61000,fossil,"Road Transportation no resuspension",2020,0.780365829
74608,fossil,"Road Transportation no resuspension",2020,0.10569294099999998
58305,fossil,"Road Transportation no resuspension",2020,0.101445268
75112,fossil,"Road Transportation no resuspension",2020,0.19153424600000002
65082,fossil,"Road Transportation no resuspension",2020,7.394002944
66741,fossil,"Road Transportation no resuspension",2020,0.9496569169999999
60674,fossil,"Road Transportation no resuspension",2020,0.48587839299999996
75615,bio,"Road Transportation no resuspension",2020,0.010518480000000002
65351,fossil,"Road Transportation no resuspension",2020,0.003654243
75623,fossil,"Road Transportation no resuspension",2020,0.17538108700000002
60653,bio,"Road Transportation no resuspension",2020,0.48306455400000003
76195,bio,"Road Transportation no resuspension",2020,1.643171613
60105,fossil,"Road Transportation no resuspension",2020,2.2194721299999998
65769,fossil,"Road Transportation no resuspension",2020,0.21204500199999998
67163,fossil,"Road Transportation no resuspension",2020,0.035137565
57483,fossil,"Road Transportation no resuspension",2020,12.168595434000002
67497,fossil,"Road Transportation no resuspension",2020,0.862977151
57469,bio,"Road Transportation no resuspension",2020,0.050003676
57005,fossil,"Road Transportation no resuspension",2020,0.125906165
67882,fossil,"Road Transportation no resuspension",2020,0.228889846
56546,fossil,"Road Transportation no resuspension",2020,0.25248253600000004
68477,bio,"Road Transportation no resuspension",2020,0.046820817
68484,fossil,"Road Transportation no resuspension",2020,0.7654114530000001
56156,fossil,"Road Transportation no resuspension",2020,0.09229796900000002
55726,fossil,"Road Transportation no resuspension",2020,0.41375253700000003
55291,fossil,"Road Transportation no resuspension",2020,0.5736478519999999
69055,fossil,"Road Transportation no resuspension",2020,27.179696049000004
54847,fossil,"Road Transportation no resuspension",2020,0.320903732
69504,fossil,"Road Transportation no resuspension",2020,0.11097903300000002
54424,fossil,"Road Transportation no resuspension",2020,1.488666347
69837,fossil,"Road Transportation no resuspension",2020,13.337797370999999
53951,fossil,"Road Transportation no resuspension",2020,0.033473458
53600,fossil,"Road Transportation no resuspension",2020,0.565873787
70309,fossil,"Road Transportation no resuspension",2020,0.9657165119999999
63177,bio,"Road Transportation no resuspension",2020,0.10167409000000001
53162,fossil,"Road Transportation no resuspension",2020,0.20936411600000002
70744,fossil,"Road Transportation no resuspension",2020,1.886433048
63708,fossil,"Road Transportation no resuspension",2020,4.480076241
53147,bio,"Road Transportation no resuspension",2020,0.000010018772
75103,bio,"Road Transportation no resuspension",2020,0.018715701999999997
52697,fossil,"Road Transportation no resuspension",2020,19.713196585999995
52223,fossil,"Road Transportation no resuspension",2020,0.24661713799999999
71212,fossil,"Road Transportation no resuspension",2020,0.4497797640000001
71569,fossil,"Road Transportation no resuspension",2020,0.936978911
51830,fossil,"Road Transportation no resuspension",2020,0.281559018
40381,fossil,"Road Transportation no resuspension",2020,0.031386498
35514,fossil,"Road Transportation no resuspension",2020,0.145153937
29534,fossil,"Road Transportation no resuspension",2020,0.055261210000000005
44023,fossil,"Road Transportation no resuspension",2020,0.12901791699999998
49755,bio,"Road Transportation no resuspension",2020,0.013428014999999998
30950,fossil,"Road Transportation no resuspension",2020,1.9997950770000001
26036,bio,"Road Transportation no resuspension",2020,0.14767165100000001
37016,fossil,"Road Transportation no resuspension",2020,0.190093334
49759,fossil,"Road Transportation no resuspension",2020,0.120412847
35157,fossil,"Road Transportation no resuspension",2020,0.04138209100000001
43225,fossil,"Road Transportation no resuspension",2020,2.997555815
39225,fossil,"Road Transportation no resuspension",2020,0.24900958499999998
38097,bio,"Road Transportation no resuspension",2020,0.810292528
34727,fossil,"Road Transportation no resuspension",2020,1.3300961499999997
41762,fossil,"Road Transportation no resuspension",2020,0.354576052
41344,bio,"Road Transportation no resuspension",2020,0.209911839
38709,bio,"Road Transportation no resuspension",2020,0.25886440099999997
44431,fossil,"Road Transportation no resuspension",2020,0.852305238
36673,bio,"Road Transportation no resuspension",2020,0.0074784709999999996
50224,bio,"Road Transportation no resuspension",2020,0.004104948
38109,fossil,"Road Transportation no resuspension",2020,26.027384509999997
49342,fossil,"Road Transportation no resuspension",2020,0.45308873499999996
38723,fossil,"Road Transportation no resuspension",2020,60.32200762
36190,fossil,"Road Transportation no resuspension",2020,0.567166235
43675,fossil,"Road Transportation no resuspension",2020,1.9824264530000002
39653,fossil,"Road Transportation no resuspension",2020,89.887054346
34325,fossil,"Road Transportation no resuspension",2020,0.002851735
50236,fossil,"Road Transportation no resuspension",2020,0.18927075399999999
35813,fossil,"Road Transportation no resuspension",2020,0.5881604679999999
42748,fossil,"Road Transportation no resuspension",2020,15.997952719999999
26050,fossil,"Road Transportation no resuspension",2020,4.119931612999999
39213,bio,"Road Transportation no resuspension",2020,0.022505226
34116,fossil,"Road Transportation no resuspension",2020,0.016821556
44843,fossil,"Road Transportation no resuspension",2020,0.0027137919999999996
30077,bio,"Road Transportation no resuspension",2020,0.178039733
35808,bio,"Road Transportation no resuspension",2020,0.0013193900000000001
46725,fossil,"Road Transportation no resuspension",2020,0.957371944
26550,bio,"Road Transportation no resuspension",2020,0.0032289860000000005
36691,fossil,"Road Transportation no resuspension",2020,0.36478334200000007
49333,bio,"Road Transportation no resuspension",2020,0.0076992810000000005
28999,fossil,"Road Transportation no resuspension",2020,4.45811755
33740,fossil,"Road Transportation no resuspension",2020,1.712423969
26570,fossil,"Road Transportation no resuspension",2020,0.146130203
26947,bio,"Road Transportation no resuspension",2020,0.005451134000000001
48813,fossil,"Road Transportation no resuspension",2020,0.07251080600000001
33723,bio,"Road Transportation no resuspension",2020,0.021069176
33165,fossil,"Road Transportation no resuspension",2020,0.10679267199999999
45752,fossil,"Road Transportation no resuspension",2020,7.466376846
26956,fossil,"Road Transportation no resuspension",2020,1.1178241479999997
45209,fossil,"Road Transportation no resuspension",2020,0.014009658
40001,fossil,"Road Transportation no resuspension",2020,3.22355025
30520,fossil,"Road Transportation no resuspension",2020,0.658533831
27558,bio,"Road Transportation no resuspension",2020,0.067739225
32797,fossil,"Road Transportation no resuspension",2020,0.033329374
45746,bio,"Road Transportation no resuspension",2020,0.041138223
41748,bio,"Road Transportation no resuspension",2020,0.010827449000000001
42726,bio,"Road Transportation no resuspension",2020,0.11064851
40379,bio,"Road Transportation no resuspension",2020,0.025172537000000005
42145,fossil,"Road Transportation no resuspension",2020,0.840004507
37548,bio,"Road Transportation no resuspension",2020,0.023389843
27570,fossil,"Road Transportation no resuspension",2020,0.6134628769999999
48392,fossil,"Road Transportation no resuspension",2020,2.075610284
41354,fossil,"Road Transportation no resuspension",2020,11.589161079000002
32360,fossil,"Road Transportation no resuspension",2020,0.058585710000000006
31933,fossil,"Road Transportation no resuspension",2020,0.084184121
28049,fossil,"Road Transportation no resuspension",2020,0.060523814
30086,fossil,"Road Transportation no resuspension",2020,3.2433340759999996
46059,fossil,"Road Transportation no resuspension",2020,1.703047936
28985,bio,"Road Transportation no resuspension",2020,0.328820175
47945,fossil,"Road Transportation no resuspension",2020,0.034957337
37563,fossil,"Road Transportation no resuspension",2020,0.6442261520000001
31504,fossil,"Road Transportation no resuspension",2020,0.298775623
28416,fossil,"Road Transportation no resuspension",2020,0.0027140849999999998
47509,fossil,"Road Transportation no resuspension",2020,5.125098047000001
46404,fossil,"Road Transportation no resuspension",2020,0.273007416
31082,fossil,"Road Transportation no resuspension",2020,0.022680085000000003
47154,fossil,"Road Transportation no resuspension",2020,0.138000435
40779,fossil,"Road Transportation no resuspension",2020,1.618452361
35512,bio,"Solid Fuels",2020,0.13338799899999998
26029,bio,"Solid Fuels",2020,2.6611200200000003
44027,fossil,"Solid Fuels",2020,13.409951783999999
47929,bio,"Solid Fuels",2020,0.09388285699999997
44420,bio,"Solid Fuels",2020,38.012746652999994
43215,bio,"Solid Fuels",2020,0.157252562
38091,bio,"Solid Fuels",2020,82.678905998
44432,fossil,"Solid Fuels",2020,0.36788577600000005
39647,bio,"Solid Fuels",2020,0.028644929
34722,bio,"Solid Fuels",2020,7.601896883
41345,bio,"Solid Fuels",2020,0.739204562
26048,fossil,"Solid Fuels",2020,-2.7561864919999994
39655,fossil,"Solid Fuels",2020,27.089427662999995
44838,bio,"Solid Fuels",2020,0.027569007
38110,fossil,"Solid Fuels",2020,8924.249146799999
30942,bio,"Solid Fuels",2020,186.03884978
26559,fossil,"Solid Fuels",2020,0.029882319999999993
26952,bio,"Solid Fuels",2020,139.48457553999998
33719,bio,"Solid Fuels",2020,0.07439784099999999
41350,fossil,"Solid Fuels",2020,1.8961221019999999
42723,bio,"Solid Fuels",2020,0.708048227
32355,bio,"Solid Fuels",2020,3.4954259660000004
27569,fossil,"Solid Fuels",2020,1.109977607
46406,fossil,"Solid Fuels",2020,17.231828087999997
45759,fossil,"Solid Fuels",2020,34.781989948
28997,fossil,"Solid Fuels",2020,3.147860165
35153,bio,"Solid Fuels",2020,1.5833346889999995
42738,fossil,"Solid Fuels",2020,47.419500752000005
28032,bio,"Solid Fuels",2020,0.16313829700000002
48799,bio,"Solid Fuels",2020,5.553340179
46718,bio,"Solid Fuels",2020,0.286435347
39991,bio,"Solid Fuels",2020,1.8576567240000001
28408,bio,"Solid Fuels",2020,0.038148365000000004
41747,bio,"Solid Fuels",2020,2.392916195
37557,fossil,"Solid Fuels",2020,2.9915601769999998
31916,bio,"Solid Fuels",2020,0.335183637
37014,bio,"Solid Fuels",2020,129.23956639
47502,bio,"Solid Fuels",2020,11.131917486000003
43230,fossil,"Solid Fuels",2020,597.28536611
36674,bio,"Solid Fuels",2020,1.1398518309999999
43665,bio,"Solid Fuels",2020,361.99647603
32791,bio,"Solid Fuels",2020,3.9120249
50222,bio,"Solid Fuels",2020,0.781288646
26960,fossil,"Solid Fuels",2020,0.031852284
47147,bio,"Solid Fuels",2020,16.214063705000004
33735,fossil,"Solid Fuels",2020,21.840931439999995
33155,bio,"Solid Fuels",2020,2.394101659
49330,bio,"Solid Fuels",2020,0.09547442099999999
38728,fossil,"Solid Fuels",2020,1181.96302734
46394,bio,"Solid Fuels",2020,18.627627234
42142,bio,"Solid Fuels",2020,2.302281239
36185,bio,"Solid Fuels",2020,0.035705489
30511,fossil,"Solid Fuels",2020,0.022628772000000005
50634,bio,"Solid Fuels",2020,0.070808132
38705,bio,"Solid Fuels",2020,170.30164179000002
30096,fossil,"Solid Fuels",2020,-11.477112849
31491,bio,"Solid Fuels",2020,20.791840029999996
18933,bio,"Solid Fuels",2020,0.044765795
7440,bio,"Solid Fuels",2020,10.127371082
21732,bio,"Solid Fuels",2020,2.534397313
800,bio,"Solid Fuels",2020,9.662091563999999
806,fossil,"Solid Fuels",2020,37.78240578999999
1218,bio,"Solid Fuels",2020,114.177037573
18073,bio,"Solid Fuels",2020,1.133255516
16819,bio,"Solid Fuels",2020,406.67842414
2881,bio,"Solid Fuels",2020,26.840228001999996
18520,bio,"Solid Fuels",2020,2.475290805
10784,bio,"Solid Fuels",2020,5.402653813000001
19363,bio,"Solid Fuels",2020,0.03456128
13444,bio,"Solid Fuels",2020,11.069642788000001
11363,bio,"Solid Fuels",2020,402.25188847000004
24009,fossil,"Solid Fuels",2020,0.030703581
2887,fossil,"Solid Fuels",2020,1.9569953379999998
22164,bio,"Solid Fuels",2020,2.696300648
7447,fossil,"Solid Fuels",2020,11.876409204000003
16458,bio,"Solid Fuels",2020,13.660856977000002
22595,bio,"Solid Fuels",2020,0.06331005499999999
19823,bio,"Solid Fuels",2020,6.727433592
3216,fossil,"Solid Fuels",2020,0.00006228336000000001
15655,fossil,"Solid Fuels",2020,23955.688915
6230,fossil,"Solid Fuels",2020,2.1648152749999996
6568,bio,"Solid Fuels",2020,53.107980600000005
7995,fossil,"Solid Fuels",2020,20.050280796000006
16054,bio,"Solid Fuels",2020,147.22392467
17171,bio,"Solid Fuels",2020,23.163948313000002
12664,fossil,"Solid Fuels",2020,2.941877828
4731,bio,"Solid Fuels",2020,0.103827397
5654,bio,"Solid Fuels",2020,12.831888854999999
9135,bio,"Solid Fuels",2020,2.725083684
9632,bio,"Solid Fuels",2020,0.610120598
7986,bio,"Solid Fuels",2020,0.18262875299999998
4130,fossil,"Solid Fuels",2020,883.0657872
21750,fossil,"Solid Fuels",2020,91.551739208
4744,fossil,"Solid Fuels",2020,1.551210726
10100,bio,"Solid Fuels",2020,0.22266740999999998
13023,fossil,"Solid Fuels",2020,27.39740683199999
13012,bio,"Solid Fuels",2020,4.566477970999999
337,bio,"Solid Fuels",2020,0.070344503
14013,fossil,"Solid Fuels",2020,74.546207063
5214,bio,"Solid Fuels",2020,0.009552648
18084,fossil,"Solid Fuels",2020,167.32342834
1836,fossil,"Solid Fuels",2020,1.109090844
15067,fossil,"Solid Fuels",2020,12.206152012
24898,fossil,"Solid Fuels",2020,0.6883568469999999
1826,bio,"Solid Fuels",2020,0.18352434299999998
9152,fossil,"Solid Fuels",2020,79.373889091
21107,fossil,"Solid Fuels",2020,33.032335588
8736,bio,"Solid Fuels",2020,0.312491931
25190,bio,"Solid Fuels",2020,15.851298276
11841,bio,"Solid Fuels",2020,0.0795434
12656,bio,"Solid Fuels",2020,0.577843779
6993,bio,"Solid Fuels",2020,36.991030386
23571,bio,"Solid Fuels",2020,11.711885101000002
15056,bio,"Solid Fuels",2020,10.937727510000002
11375,fossil,"Solid Fuels",2020,56.335155692
20507,bio,"Solid Fuels",2020,0.10613534900000002
24888,bio,"Solid Fuels",2020,140.07631593300002
76663,bio,"Solid Fuels",2020,2.617559511
76673,fossil,"Solid Fuels",2020,0.64167642
85706,bio,"Solid Fuels",2020,0.09956453100000001
83189,bio,"Solid Fuels",2020,58.43146407900001
86960,bio,"Solid Fuels",2020,32.57749655799999
78544,bio,"Solid Fuels",2020,73.88991140200001
88657,bio,"Solid Fuels",2020,21.277661664
82761,fossil,"Solid Fuels",2020,11.01253716
78211,bio,"Solid Fuels",2020,25.044784893000003
83765,bio,"Solid Fuels",2020,17.566387990000003
82757,bio,"Solid Fuels",2020,163.01760679999998
82366,fossil,"Solid Fuels",2020,7.774406654
83773,fossil,"Solid Fuels",2020,269.91575961
89097,bio,"Solid Fuels",2020,118.730618221
81287,bio,"Solid Fuels",2020,21.166800147
89101,fossil,"Solid Fuels",2020,1.0064137319999997
85275,fossil,"Solid Fuels",2020,9.330997692
77782,bio,"Solid Fuels",2020,0.041665590999999995
84848,fossil,"Solid Fuels",2020,1337.5992348999998
89548,bio,"Solid Fuels",2020,0.904619216
77417,bio,"Solid Fuels",2020,0.257796003
89555,fossil,"Solid Fuels",2020,16.135752596
81815,fossil,"Solid Fuels",2020,146.35485374
80540,bio,"Solid Fuels",2020,0.016320331
86177,fossil,"Solid Fuels",2020,3.9662139480000005
86976,fossil,"Solid Fuels",2020,703.72146968
86535,bio,"Solid Fuels",2020,0.022185573
87403,bio,"Solid Fuels",2020,0.044214445
79350,fossil,"Solid Fuels",2020,42.378882084
86160,bio,"Solid Fuels",2020,0.33036699399999997
79066,fossil,"Solid Fuels",2020,11.201759304
87840,bio,"Solid Fuels",2020,0.037647300999999994
79062,bio,"Solid Fuels",2020,139.19394326
88678,fossil,"Solid Fuels",2020,748.69234602
88164,bio,"Solid Fuels",2020,6.732300899999999
80925,bio,"Solid Fuels",2020,0.173399093
66724,bio,"Solid Fuels",2020,36.038181468000005
53158,fossil,"Solid Fuels",2020,3.4999638599999994
51380,bio,"Solid Fuels",2020,0.04228400400000001
57860,bio,"Solid Fuels",2020,20.088915665000002
66307,bio,"Solid Fuels",2020,0.6372
73477,bio,"Solid Fuels",2020,68.71622299900001
59525,bio,"Solid Fuels",2020,0.9604419850000001
59124,fossil,"Solid Fuels",2020,0.39734363999999994
51818,bio,"Solid Fuels",2020,73.13603101700001
56149,bio,"Solid Fuels",2020,0.278848931
70293,bio,"Solid Fuels",2020,1.0817973870000002
63175,bio,"Solid Fuels",2020,12.7687682
59110,bio,"Solid Fuels",2020,398.07312514
68489,fossil,"Solid Fuels",2020,20.346564420000004
62686,bio,"Solid Fuels",2020,0.10228335399999998
76207,fossil,"Solid Fuels",2020,1.303941366
58655,fossil,"Solid Fuels",2020,0.22631658
54408,bio,"Solid Fuels",2020,2.747250962
55282,fossil,"Solid Fuels",2020,171.12803616000005
71806,fossil,"Solid Fuels",2020,0.003288708000000001
58641,bio,"Solid Fuels",2020,5.699194601
55277,bio,"Solid Fuels",2020,153.45849173
50990,bio,"Solid Fuels",2020,1.911248482
71195,bio,"Solid Fuels",2020,16.623129749999997
69489,bio,"Solid Fuels",2020,2.3330707059999996
67147,bio,"Solid Fuels",2020,0.03556661900000001
58292,bio,"Solid Fuels",2020,0.04291402
61524,fossil,"Solid Fuels",2020,10.021888192
72236,bio,"Solid Fuels",2020,0.100652883
64014,fossil,"Solid Fuels",2020,0.0037081220000000003
63711,fossil,"Solid Fuels",2020,85.17769293599999
72675,bio,"Solid Fuels",2020,23.470642647999995
54418,fossil,"Solid Fuels",2020,13.962499811999997
74235,bio,"Solid Fuels",2020,0.4882436500000001
54841,bio,"Solid Fuels",2020,2.257301711
62309,fossil,"Solid Fuels",2020,55.55217355199999
64464,bio,"Solid Fuels",2020,0.460155332
54853,fossil,"Solid Fuels",2020,584.63438412
69043,bio,"Solid Fuels",2020,5.206537484
73047,bio,"Solid Fuels",2020,0.007794747
69047,fossil,"Solid Fuels",2020,3485.5325619000005
63198,fossil,"Solid Fuels",2020,1.689679728
62300,bio,"Solid Fuels",2020,32.214571792
55722,bio,"Solid Fuels",2020,11.512585982
52211,bio,"Solid Fuels",2020,0.059169331000000006
52702,fossil,"Solid Fuels",2020,21.188663904000002
60997,fossil,"Solid Fuels",2020,0.4069024799999999
70741,bio,"Solid Fuels",2020,194.61061912999998
65069,fossil,"Solid Fuels",2020,372.57251362
56532,bio,"Solid Fuels",2020,0.039524999
56986,bio,"Solid Fuels",2020,30.015975285
60989,bio,"Solid Fuels",2020,1.0394484019999999
53586,bio,"Solid Fuels",2020,16.23428363
60677,fossil,"Solid Fuels",2020,1.947865116
75115,fossil,"Solid Fuels",2020,3.2436416469999996
56995,fossil,"Solid Fuels",2020,0.8444185919999999
70311,fossil,"Solid Fuels",2020,35.794854948
67881,bio,"Solid Fuels",2020,0.6595707490000001
63701,bio,"Solid Fuels",2020,147.40183161000002
57472,bio,"Solid Fuels",2020,2.049735855
75631,fossil,"Solid Fuels",2020,27.448374348000005
65757,bio,"Solid Fuels",2020,16.217654103999998
57476,fossil,"Solid Fuels",2020,16.461020232
67486,bio,"Solid Fuels",2020,0.074087523
60108,fossil,"Solid Fuels",2020,2.318404118
65766,fossil,"Solid Fuels",2020,296.07916164
62694,fossil,"Solid Waste Disposal",2020,44.06136252000001
63710,fossil,"Solid Waste Disposal",2020,176.90845296
61869,fossil,"Solid Waste Disposal",2020,44.70635117999999
59116,fossil,"Solid Waste Disposal",2020,522.5680760399999
52703,fossil,"Solid Waste Disposal",2020,1914.6596015999994
54423,fossil,"Solid Waste Disposal",2020,46.840614768
73835,fossil,"Solid Waste Disposal",2020,0.179149188
53153,fossil,"Solid Waste Disposal",2020,12.204510635999997
74599,fossil,"Solid Waste Disposal",2020,6.7524501599999995
66327,fossil,"Solid Waste Disposal",2020,93.237188904
69497,fossil,"Solid Waste Disposal",2020,11.733361740000001
